problem_no,sub_id,stem,correct,explanation
103-23-30,4,"宅地建物取引業者は、建物の売買の媒介において、買主に対し、手付について貸付けその他信用の供与をすることにより契約の締結を誘引する行為をしてはならない。",TRUE,"はい、これは手付貸与による契約締結誘引の禁止です。安易な契約締結を助長し、後日のトラブルにつながることを防ぐため、手付金の分割払いを認めたり、貸し付けたりする行為は禁止されています（宅建業法第47条）。"
103-23-31,1,"宅地建物取引業者は、建物の貸借の媒介において、建物の引渡しの時期を37条書面に記載する必要はない。",FALSE,"「建物の引渡しの時期」は、売買・交換・貸借のいずれの取引においても、37条書面の必要的記載事項です。必ず記載しなければなりません。"
103-23-31,2,"宅地建物取引業者は、建物の売買の媒介において、移転登記の申請の時期を37条書面に記載する必要がある。",TRUE,"はい、「所有権の移転登記の申請の時期」は、売買・交換の取引における37条書面の必要的記載事項です。"
103-23-31,3,"宅地建物取引業者は、建物の売買の媒介において、宅地建物取引士をして、37条書面に記名押印させなければならないが、買主への交付は、宅地建物取引士でない従業員に行わせることができる。",TRUE,"はい、37条書面の「記名押印」は宅建士の独占業務ですが、「交付」自体は宅建士でない従業員が行っても差し支えありません。"
103-23-31,4,"宅地建物取引業者は、建物の売買の媒介において、買主が宅地建物取引業者である場合、37条書面の交付を省略することができる。",FALSE,"37条書面（契約書面）の交付は、取引の成立を証明する重要な書面であるため、相手方が宅建業者であっても省略することはできません。"
103-23-32,1,"宅地建物取引業者は、宅地の売買の媒介において、当該宅地が造成宅地防災区域内にあるときは、その旨を35条書面に記載して説明しなければならない。",TRUE,"はい、造成宅地防災区域内であるか否かは、宅地の取引における重要事項説明の対象です。"
103-23-32,2,"宅地建物取引業者は、建物の貸借の媒介において、当該建物について、石綿の使用の有無の調査の結果が記録されているときは、その内容を35条書面に記載して説明しなければならない。",TRUE,"はい、建物の貸借においても、石綿調査記録の有無・内容は重要事項説明の対象となります。"
103-23-32,3,"宅地建物取引業者は、中古住宅の売買の媒介において、当該住宅が既存住宅状況調査（インスペクション）を受けている場合、その結果の概要を35条書面に記載して説明しなければならない。",TRUE,"はい、インスペクションの実施の有無、実施している場合はその結果の概要は、中古住宅の売買における重要事項説明の対象です。"
103-23-32,4,"宅地建物取引業者は、建物の売買の媒介において、当該建物の売主が宅地建物取引業者である場合、買主に対して、売主の事務所の所在地を35条書面に記載して説明する必要はない。",FALSE,"売主が宅建業者である場合、その商号（名称）、住所、免許証番号は重要事項説明の対象となります。買主が取引相手の情報を把握するために必要です。"
103-23-33,1,"宅地建物取引業者は、建物の貸借の媒介において、借賃以外に金銭の授受があるときは、その額及び授受の目的を重要事項として説明しなければならない。",TRUE,"はい、敷金、礼金、権利金など、家賃以外に授受される金銭については、その金額と目的を重要事項として説明する必要があります。"
103-23-33,2,"宅地建物取引業者は、建物の貸借の媒介において、契約期間及び契約の更新に関する事項を重要事項として説明しなければならない。",TRUE,"はい、契約期間が何年か、普通借家契約か定期借家契約かなど、契約期間と更新に関するルールは、借主にとって極めて重要なため、説明義務があります。"
103-23-33,3,"宅地建物取引業者は、建物の貸借の媒介において、建物の所有者が誰であるかを重要事項として説明する必要はない。",FALSE,"建物の登記記録に記録された所有者の氏名（名称）は、重要事項説明の対象です。これにより、取引の相手方が真の所有者であるかを確認できます。"
103-23-33,4,"宅地建物取引業者は、建物の貸借の媒介において、台所、浴室、便所その他の当該建物の設備の整備の状況を重要事項として説明しなければならない。",TRUE,"はい、主要な設備の有無や状態は、借主の入居後の生活に直結する重要な情報であるため、説明義務があります。"
103-23-34,1,"宅地建物取引業者は、建物の売買の媒介において、買主に対し、その者が支払うべき報酬の額を重要事項として説明する必要はない。",TRUE,"報酬額は、重要事項説明書（35条書面）の記載事項ではありません。媒介契約締結時や、取引の最終段階で説明・請求されるのが一般的です。ただし、事務所への報酬額の掲示は義務付けられています。"
103-23-34,2,"宅地建物取引業者は、建物の売買の媒介において、買主が宅地建物取引業者である場合、代金及び交換差金に関する金銭の貸借のあっせんの内容について、重要事項として説明する必要はない。",TRUE,"はい、金銭の貸借のあっせん（住宅ローンなど）に関する事項は、相手方が宅建業者である場合は、説明不要とされています。"
103-23-34,3,"宅地建物取引業者は、建物の売買の媒介において、登記された権利の種類及び内容について重要事項として説明しなければならないが、私法上の権利である登記された抵当権については説明しなくてもよい。",FALSE,"登記された権利は、公法上・私法上を問わず、すべて説明の対象です。特に抵当権の有無は、買主の所有権に重大な影響を与えるため、最も重要な説明事項の一つです。"
103-23-34,4,"宅地建物取引業者は、宅地建物取引士をして、建物の売買の媒介に係る重要事項説明を行わせる場合、必ず、売主及び買主双方に、同一の宅地建物取引士が対面で説明しなければならない。",FALSE,"重要事項説明は、宅地建物取引士であれば誰でも行うことができます。売主と買主で別の宅建士が説明しても、また、IT重説を活用しても構いません。必ずしも対面である必要もありません。"
103-23-35,1,"宅地建物取引業者は、その事務所ごとに、公衆の見やすい場所に、国土交通省令の定める標識（業者票）を掲げなければならない。",TRUE,"その通りです。宅建業者は、事務所のほか、事務所以外で契約の申込みを受ける案内所等においても、公衆の見やすい場所に業者票を掲げる義務があります（宅建業法第50条第1項）。"
103-23-35,2,"宅地建物取引業者は、その業務に関する帳簿を各事業年度の末日をもって閉鎖し、閉鎖後5年間当該帳簿を保存しなければならない。",TRUE,"はい、その通りです。ただし、自らが売主となる新築住宅に係るものについては、特例により、帳簿の保存期間は10年間となります（宅建業法第49条）。"
103-23-35,3,"宅地建物取引業者は、その事務所ごとに、従業者名簿を備えなければならないが、宅地建物取引士でない従業者については、これを登載する必要はない。",FALSE,"従業員名簿には、役員や従業員の別、常勤・非常勤の別、宅建士であるか否かを問わず、すべての従業者の情報を記載する必要があります。"
103-23-35,4,"宅地建物取引業者は、売買契約の目的物が宅地であるか建物であるかにかかわらず、買主が宅地建物取引業者でない場合、必ず37条書面に代金の支払時期を記載しなければならない。",FALSE,"代金の支払時期は37条書面（契約書）の必要的記載事項ではありません。定めがある場合に記載すればよい任意的記載事項です（宅建業法第37条第1項）。"
103-23-36,1,"宅地建物取引業者が自ら売主となる事務所等以外の場所でなされた買受けの申込みについて、クーリング・オフによる契約の解除は、買主が書面を発した時にその効力を生ずる。",TRUE,"はい、クーリング・オフの効力は、買主が解除の書面を発信した時（郵便局の消印日など）に発生します（発信主義）。業者がその書面を受け取った時（到達主義）ではありません。"
103-23-36,2,"宅地建物取引業者が自ら売主となる事務所等以外の場所でなされた買受けの申込みについて、買主は、クーリング・オフについて告げられた日から起算して8日を経過した場合でも、契約の解除をすることができる場合がある。",TRUE,"はい、クーリング・オフの期間（8日間）が経過していても、「物件の引渡しを受け、かつ、代金の全額を支払った」という状態になるまでは、買主はクーリング・オフによる解除が可能です。"
103-23-36,3,"宅地建物取引業者が自ら売主となる事務所等以外の場所でなされた買受けの申込みについて、クーリング・オフによる契約の解除があった場合、宅地建物取引業者は、受領した手付金その他の金銭の全額を買主に返還しなければならない。",TRUE,"はい、クーリング・オフが行われた場合、業者は受領した金銭の全額を速やかに返還する義務があり、これに伴う損害賠償や違約金の請求は一切できません。"
103-23-36,4,"宅地建物取引業者が自ら売主となる場合において、買主が、ホテルのロビーで買受けの申込みをし、翌日、売主である宅地建物取引業者の事務所で売買契約を締結したときは、買主は、当該契約についてクーリング・オフによる契約の解除をすることができない。",FALSE,"クーリング・オフの対象となるか否かは、「申込みをした場所」で判断されます。ホテルのロビーは「事務所等以外の場所」にあたるため、たとえ契約を事務所で行ったとしても、クーリング・オフの対象となります。"
103-23-37,1,"宅地建物取引業者は、自ら売主として宅地建物取引業者でない買主との間で締結する売買契約において、瑕疵担保責任（契約不適合責任）を一切負わない旨の特約を定めることができる。",FALSE,"宅建業者が自ら売主となる場合、民法の規定よりも買主に不利となるような契約不適合責任の特約は無効です。一切責任を負わないという特約は、買主に著しく不利なため無効となります（宅建業法第40条）。"
103-23-37,2,"宅地建物取引業者は、自ら売主として宅地建物取引業者でない買主との間で締結する売買契約において、手付金等を受領する場合、保証措置を講じなくてもよい金額の上限は、代金の10%かつ1,000万円である。",TRUE,"はい、その通りです。工事完了後の物件の場合、受領する手付金等が代金の10%以下、かつ1,000万円以下であれば、保全措置は不要です。この基準を超える場合は、銀行等による保証などの措置が必要になります（宅建業法第41条の2）。"
103-23-37,3,"宅地建物取引業者は、自ら売主として宅地建物取引業者でない買主との間で締結する売買契約において、その目的物の引渡しまでに、手付金、中間金等、いかなる名義をもってするかにかかわらず、代金の額の10分の2を超える額の金銭を受領することができない。",FALSE,"受領額の上限は代金の10分の2（20%）ですが、これは手付金等保全措置を講じた場合に受領できる上限額です。保全措置を講じない場合は、そもそも代金の5%（未完成物件）または10%（完成物件）までしか受領できません。"
103-23-37,4,"宅地建物取引業者は、自ら売主としてクーリング・オフによる契約の解除があった場合、受領した手付金その他の金銭の全額を買主に返還しなければならないが、契約解除に伴う損害賠償を請求することはできる。",FALSE,"クーリング・オフによる解除の場合、宅建業者は受領した金銭の全額を速やかに返還する義務があり、それに伴う損害賠償や違約金の請求は一切できません（宅建業法第37条の2）。"
103-23-38,1,"宅地建物取引業者は、宅地の売買の媒介において、依頼者から受領する金銭の合計額が、消費税込みの売買代金の3%に6万円を加えた額を超える報酬を受領することはできない。",TRUE,"はい、これが400万円を超える物件の売買・交換の媒介における報酬額の上限計算式です。（代金 × 3% + 6万円）+ 消費税。この上限を超えて報酬を受領することはできません。"
103-23-38,2,"宅地建物取引業者は、居住用建物の貸借の媒介において、依頼者の一方から受領する報酬の額は、借賃の1か月分の0.55倍に相当する額以内でなければならない。ただし、依頼者の承諾を得ている場合は、借賃の1.1倍に相当する額以内の報酬を受領できる。",TRUE,"はい、これが居住用建物の貸借の媒介における報酬の原則です。依頼者双方から受領する合計額が借賃の1.1倍以内、かつ、一方からは原則0.55倍以内となります。承諾があれば、一方から1.1倍以内の報酬を受領することも可能です。"
103-23-38,3,"宅地建物取引業者は、建物の貸借の媒介において、権利金の授受がある場合、その権利金の額を売買代金の額とみなして、報酬の額を計算することができる。",TRUE,"はい、権利金（返還されない一時金）の授受がある場合、その額を売買代金とみなして、売買の報酬上限額を計算することが認められています。ただし、居住用建物の場合は、この規定の適用はありません。"
103-23-38,4,"宅地建物取引業者は、建物の売買の媒介において、通常の媒介契約と比較して、現地調査等の費用が著しく多くかかった場合、国土交通大臣が定める報酬の額を超えて、その費用を依頼者に請求することができる。",FALSE,"通常の媒介業務に伴う現地調査や広告費用は、上限報酬額に含まれています。これを超えて請求することはできません。ただし、依頼者の特別な依頼に基づき発生した実費（遠隔地の出張旅費など）については、事前に依頼者の承諾を得ていれば、別途請求することが可能です。"
103-23-39,1,"宅地建物取引業保証協会は、その社員である宅地建物取引業者と宅地建物取引業に関し取引をしたことにより生じた債権を有する者から、弁済を受けることができる。",TRUE,"はい、これが保証協会の弁済業務の基本的な仕組みです。一般の消費者は、取引した相手が保証協会の社員であれば、トラブルが生じた際に、協会に対して一定の限度額まで弁済を求めることができます。"
103-23-39,2,"宅地建物取引業保証協会の社員は、協会から還付充当金の納付の通知を受けた日から2週間以内にその額を協会に納付しないときは、社員の地位を失う。",TRUE,"はい、還付が行われた後、その穴埋めである還付充当金を納付しないことは重大な義務違反であり、社員の地位を失う（除名される）ことになります。"
103-23-39,3,"宅地建物取引業保証協会の社員は、弁済業務保証金分担金を金銭で納付しなければならず、有価証券で納付することはできない。",TRUE,"はい、営業保証金は金銭または国債証券等の有価証券で供託できますが、保証協会に納付する弁済業務保証金分担金は、金銭（現金）で納付する必要があります。"
103-23-39,4,"宅地建物取引業保証協会に加入しようとする宅地建物取引業者は、その加入の日から2週間以内に、弁済業務保証金分担金を納付しなければならない。",FALSE,"分担金は、協会に「加入しようとする日まで」に納付する必要があります。「加入後」ではありません。納付して初めて社員の地位を取得できます。"
103-23-40,1,"住宅瑕疵担保履行法によれば、自ら売主として新築住宅を宅地建物取引業者でない買主に引き渡した宅地建物取引業者は、基準日（毎年3月31日）から3週間以内に、資力確保措置の状況を免許権者に届け出なければならない。",TRUE,"はい、新築住宅の売主である宅建業者は、瑕疵担保責任を履行するための資力確保（保険への加入または保証金の供託）が義務付けられており、その状況を年1回、基準日から3週間以内に届け出る必要があります。"
103-23-40,2,"住宅瑕疵担保履行法によれば、自ら売主として新築住宅を宅地建物取引業者である買主に引き渡した宅地建物取引業者は、住宅販売瑕疵担保保証金の供託又は住宅販売瑕疵担保責任保険契約の締結を行う義務を負わない。",TRUE,"その通りです。この法律は、資力の乏しい一般消費者を保護する目的があるため、買主が宅建業者であるプロ間取引の場合は、資力確保措置の義務は適用されません。"
103-23-40,3,"住宅瑕疵担保履行法によれば、住宅販売瑕疵担保責任保険契約を締結した宅地建物取引業者は、当該住宅を引き渡した買主に対し、保険証券又はこれに代わる書面を交付しなければならない。",TRUE,"はい、買主が瑕疵を発見した際に、直接保険法人に保険金を請求できるようにするため、保険証券等の交付が義務付けられています。"
103-23-40,4,"住宅瑕疵担保履行法によれば、新築住宅とは、「新たに建設された住宅で、まだ人の居住の用に供されたことのないもの」をいい、建設工事の完了の日から起算して2年を経過したものは含まれない。",FALSE,"新築住宅の定義は、「人の居住の用に供されたことのないもの」で、かつ「建設工事の完了の日から起算して1年を経過しないもの」です。2年ではなく1年です。"
103-23-41,1,"宅地建物取引業者は、その業務に従事する従業者に、その業務に従事することを証する従業者証明書を携帯させなければならず、取引の関係者から請求があったときは、これを提示しなければならない。",TRUE,"はい、これは基本的な義務です。従業者は常に従業者証明書を携帯し、顧客等から請求があればいつでも提示できるようにしておかなければなりません（宅建業法第48条）。"
103-23-41,2,"宅地建物取引業者は、その事務所ごとに、業務に関する帳簿を備え付け、取引のあった年月日、取引に係る宅地建物の所在及び面積等を記載しなければならない。",TRUE,"その通りです。取引の記録を明確にするため、法定の事項を記載した帳簿を作成し、各事業年度の末日で閉鎖してから5年間（新築住宅の売主の場合は10年間）保存する義務があります（宅建業法第49条）。"
103-23-41,3,"宅地建物取引業者は、その主たる事務所に、成年者である専任の宅地建物取引士を置かなければならないが、従たる事務所には置かなくてもよい。",FALSE,"主たる事務所だけでなく、従たる事務所（支店など）においても、必ず1名以上の成年者である専任の宅地建物取引士を置かなければなりません（宅建業法第31条の3）。"
103-23-41,4,"宅地建物取引業者は、業務上取り扱ったことについて知り得た秘密を、正当な理由がある場合でなければ、他に漏らしてはならない。この義務は、その宅地建物取引業を営まなくなった後においても同様である。",TRUE,"はい、これは守秘義務に関する規定です。宅建業者およびその従業員は、業務上知り得た秘密を漏らしてはならず、この義務は廃業後や退職後も継続します（宅建業法第45条、第75条の2）。"
103-23-42,1,"宅地建物取引業者が建物の貸借の媒介を行う場合、当該建物が津波災害警戒区域内にあるときは、その旨を重要事項として説明しなければならない。",TRUE,"はい、水防法および津波防災地域づくりに関する法律の改正により、対象物件がこれらのハザードエリア内に位置するかどうかは、売買・交換・貸借のいずれの取引においても、重要事項説明の対象となります。"
103-23-42,2,"宅地建物取引業者が建物の売買の媒介を行う場合、私道に関する負担について説明する必要があるが、私道が建築基準法上の道路であるか否かにかかわらず、その負担の内容を説明すればよい。",FALSE,"私道に関する負担だけでなく、その私道が建築基準法上の道路として認められているか否か（再建築可能か）は、土地の価値を左右する極めて重要な事項であり、説明が必要です。"
103-23-42,3,"宅地建物取引業者が建物の売買の媒介を行う場合、当該建物の耐震診断の記録があるときは、その内容を説明しなければならないが、記録がない場合に、その旨を説明する必要はない。",FALSE,"耐震診断の記録がある場合はその内容を、記録がない場合は「記録がない」という事実を説明する必要があります。有るか無いか、そのものを説明することが義務です。"
103-23-42,4,"宅地建物取引業者が自ら売主として建物の売買を行う場合、代金以外の金銭の授受の定めがあるときは、その額及び授受の目的を説明しなければならないが、その金銭の保全措置の概要については説明しなくてもよい。",FALSE,"手付金等の保全措置を講じる場合は、その措置の概要（保証委託契約、保険契約など）についても、重要事項として説明する必要があります。"
103-23-43,1,"宅地建物取引業者は、宅地建物取引業者でない個人との間で、媒介契約を締結しようとするときは、その者が他の宅地建物取引業者に重ねて媒介を依頼することができる一般媒介契約であるか、できない専任媒介契約であるかの別を明らかにしなければならない。",TRUE,"はい、依頼者が媒介契約の種類を正しく理解して選択できるよう、一般媒介か専任媒介（専属専任を含む）かの別を明確に示し、選択させる必要があります。"
103-23-43,2,"宅地建物取引業者は、宅地の売買の媒介の依頼を受けた場合、依頼者に対し、当該宅地の価格について意見を述べるときは、その根拠を明らかにしなければならない。",TRUE,"はい、宅建業者が査定価格などの意見を述べる際は、単に金額を提示するだけでなく、取引事例比較法などの合理的な方法に基づいた客観的な根拠を示す義務があります（価格査定の根拠明示義務）。"
103-23-43,3,"宅地建物取引業者は、媒介契約を締結したときは、遅滞なく、媒介契約の内容を記載した書面を作成し、依頼者に交付しなければならない。",FALSE,"媒介契約書の作成・交付義務があるのは、宅地建物取引業法第34条の2に規定する「専任媒介契約」及び「専属専任媒介契約」であり、一般媒介契約については、書面の作成・交付義務は法定されていません。"
103-23-43,4,"宅地建物取引業者は、専任媒介契約を締結したときは、依頼者に対し、その業務の処理状況を1週間に1回以上報告しなければならない。",FALSE,"業務処理状況の報告義務の頻度は、専属専任媒介契約が「1週間に1回以上」、専任媒介契約が「2週間に1回以上」です。"
103-23-44,1,"宅地建物取引業者は、自ら売主として宅地の売買契約を締結した場合、その相手方が宅地建物取引業者であっても、遅滞なく、37条書面を交付しなければならない。",TRUE,"はい、37条書面（契約書面）の交付義務は、取引の当事者を明確にするため、相手方が宅建業者であっても省略することはできません。"
103-23-44,2,"宅地建物取引業者は、建物の貸借の媒介において、37条書面を作成したときは、宅地建物取引士をして、当該書面に記名押印させなければならない。",TRUE,"はい、37条書面への宅建士の記名押印は、売買・交換・貸借の別を問わず、すべての取引において必要です。"
103-23-44,3,"宅地建物取引業者は、建物の売買の媒介において、天災その他不可抗力による損害の負担に関する定めがあるときは、その内容を37条書面に記載しなければならない。",TRUE,"はい、これは危険負担に関する定めであり、当事者間の合意がある場合は、37条書面に記載すべき任意的記載事項です。"
103-23-44,4,"宅地建物取引業者は、自ら売主として宅地建物取引業者でない個人と宅地の売買契約を締結した場合、37条書面の交付に先立ち、35条書面を交付しなければならない。",TRUE,"はい、契約内容を決定する前提として、物件や取引条件に関する重要事項を説明するのが35条書面の趣旨です。したがって、必ず「35条書面（重説）→37条書面（契約）」の順で手続きを進める必要があります。"
103-23-45,1,"宅地建物取引業者は、その業務に従事する従業者に、その業務に従事することを証する従業者証明書を携帯させなければならず、取引の関係者から請求があったときは、これを提示しなければならない。",TRUE,"はい、これは基本的な義務です。従業者は常に従業者証明書を携帯し、顧客等から請求があればいつでも提示できるようにしておかなければなりません（宅建業法第48条）。"
103-23-45,2,"宅地建物取引業者は、その事務所ごとに、業務に関する帳簿を備え付け、取引のあった年月日、取引に係る宅地建物の所在及び面積等を記載しなければならない。",TRUE,"その通りです。取引の記録を明確にするため、法定の事項を記載した帳簿を作成し、各事業年度の末日で閉鎖してから5年間（新築住宅の売主の場合は10年間）保存する義務があります（宅建業法第49条）。"
103-23-45,3,"宅地建物取引業者は、その主たる事務所に、成年者である専任の宅地建物取引士を置かなければならないが、従たる事務所には置かなくてもよい。",FALSE,"主たる事務所だけでなく、従たる事務所（支店など）においても、必ず1名以上の成年者である専任の宅地建物取引士を置かなければなりません（宅建業法第31条の3）。"
103-23-45,4,"宅地建物取引業者は、業務上取り扱ったことについて知り得た秘密を、正当な理由がある場合でなければ、他に漏らしてはならない。この義務は、その宅地建物取引業を営まなくなった後においても同様である。",TRUE,"はい、これは守秘義務に関する規定です。宅建業者およびその従業員は、業務上知り得た秘密を漏らしてはならず、この義務は廃業後や退職後も継続します（宅建業法第45条、第75条の2）。"
104-23-46,1,"個人の居住用財産の譲渡所得の3,000万円特別控除は、譲渡した家屋や敷地の所有期間が、譲渡した年の1月1日において5年を超えていることが適用の要件である。",FALSE,"3,000万円特別控除には、所有期間の長短は要件とされていません。所有期間が要件となるのは、軽減税率の特例（10年超所有）や、買換えの特例などです。"
104-23-46,2,"譲渡した家屋に自己が居住しなくなった日から3年を経過する日の属する年の12月31日までに譲渡すれば、居住用財産の3,000万円特別控除の適用を受けることができる。",TRUE,"はい、現在住んでいなくても、住まなくなった日から3年後の年末までに譲渡すれば、この特例の対象となります。"
104-23-46,3,"居住用財産の3,000万円特別控除と、所有期間が10年を超える居住用財産を譲渡した場合の軽減税率の特例は、重複して適用を受けることができない。",FALSE,"この2つの特例は、要件を満たseば併用することが可能です。3,000万円を控除した後の課税譲渡所得に対して、軽減税率が適用されます。"
104-23-46,4,"居住用財産をその配偶者に譲渡した場合は、居住用財産の3,000万円特別控除の適用を受けることができる。",FALSE,"配偶者や直系血族、生計を一つにする親族など、特殊な関係がある者への譲渡は、この特例の適用対象外です。"
104-23-47,1,"不動産取得税は、家屋が新築されたが、まだ登記が行われていない場合でも課税される。",TRUE,"不動産取得税は、登記の有無にかかわらず、不動産を「取得」したという事実に基づいて課税されます。これを実質課税の原則といいます。"
104-23-47,2,"不動産取得税は、不動産の価格を課税標準として課されるが、宅地の取得に係る課税標準は、当該宅地の価格の2分の1の額とされる。",TRUE,"はい、宅地を取得した場合の課税標準については、固定資産税評価額の2分の1とする特例措置が講じられています。"
104-23-47,3,"不動産取得税は、都道府県が課税する税金であるが、その徴収は、市町村が都道府県から委任を受けて行う。",TRUE,"その通りです。不動産取得税は都道府県税ですが、賦課徴収の事務は、住民に身近な市町村に委任されています。"
104-23-47,4,"床面積250㎡の居住用の中古住宅を取得した場合、不動産取得税の課税標準からの控除を受けることはできない。",FALSE,"中古住宅の控除（新築年月日によって控除額は異なる）を受けるための床面積要件は、50㎡以上240㎡以下です。したがって、250㎡のこの住宅は床面積要件を満たさないため、控除は受けられません。"
104-23-48,1,"固定資産税は、市町村が課税する税金であり、その納税義務者は、毎年1月1日現在の固定資産の所有者として固定資産課税台帳に登録されている者である。",TRUE,"はい、これが固定資産税の納税義務者の定義です。年の途中で売買があっても、納税義務者は1月1日時点の所有者のままです（賦課期日主義）。"
104-23-48,2,"固定資産税の課税標準となるべき価格（固定資産税評価額）は、3年ごとに評価替えが行われる。",TRUE,"はい、原則として、3年に一度の「基準年度」に、土地・家屋の評価額が見直されます。"
104-23-48,3,"住宅用地については、その面積にかかわらず、固定資産税の課税標準の特例が適用され、課税標準が価格の3分の1とされる。",FALSE,"課税標準の特例は、住宅1戸あたり200㎡までの部分（小規模住宅用地）は価格の6分の1、それを超える部分（一般住宅用地）は価格の3分の1とされています。面積にかかわらず、ではありません。"
104-23-48,4,"固定資産税の納税義務者は、その納付すべき固定資産税額の算定に用いられた価格に不服がある場合でも、固定資産評価審査委員会に審査の申出をすることはできない。",FALSE,"価格に不服がある場合は、納税者は、固定資産課税台帳の縦覧期間の初日から納税通知書の交付を受けた日後3か月を経過する日までの間に、固定資産評価審査委員会に審査の申出をすることができます。"
104-23-49,1,"地価公示法によれば、公示区域内の土地について鑑定評価を行う不動産鑑定士は、公示価格を規準としなければならない。",TRUE,"はい、その通りです。不動産鑑定士が公示区域内の土地を評価する場合、その土地の正常な価格を求める際には、公示価格を基準として評価することが義務付けられています。これにより、適正な地価形成が図られます。"
104-23-49,2,"不動産の鑑定評価によれば、不動産の価格を求める鑑定評価の手法は、原価法、取引事例比較法及び収益還元法の3手法に大別される。",TRUE,"はい、これが不動産鑑定評価の基本となる3手法です。実際の評価では、これらの手法を併用して多角的に価格を分析し、最終的な鑑定評価額を決定します。"
104-23-49,3,"不動産の鑑定評価によれば、収益還元法のうちDCF法は、連続する複数の期間に発生する純収益及び復帰価格を、その発生時期に応じて現在価値に割り引き、それらを合計して試算価格を求める手法である。",TRUE,"はい、DCF法（Discounted Cash Flow法）の的確な説明です。将来のキャッシュフローを予測し、それを割引率を用いて現在価値に換算することで、不動産の収益性に基づいた価格を求めます。"
104-23-49,4,"不動産鑑定評価基準では、不動産の鑑定評価によって求める価格は、基本的には正常価格であるが、特定価格、限定価格、特殊価格を求める場合もある。",TRUE,"その通りです。市場性を有する不動産について、現実の社会経済情勢の下で合理的と考えられる条件を満たす市場で形成されるであろう市場価値を表示する価格（正常価格）が基本ですが、依頼目的や条件に応じて、それ以外の価格を求めることもあります。"
104-23-50,1,"住宅金融支援機構は、貸付けを受けた者が経済情勢の著しい変動に伴い元利金の支払が著しく困難となった場合には、貸付けの条件の変更又は元利金の支払方法の変更をすることができる。",TRUE,"はい、機構には、返済困難者に対する返済条件の変更（返済期間の延長など）といったセーフティネット機能があります。"
104-23-50,2,"住宅金融支援機構の証券化支援事業（買取型）は、民間金融機関の住宅ローン債権を機構が譲り受け、それを担保として資産担保証券（MBS）を発行し、投資家に販売する仕組みである。",TRUE,"はい、これが「フラット35」の基本的な仕組みです。民間金融機関は貸倒れリスクを負うことなく、長期固定金利の住宅ローンを提供できます。"
104-23-50,3,"住宅金融支援機構は、子どもを育成する家庭又は高齢者世帯に適した良好な居住性能を有する賃貸住宅の建設に必要な資金の貸付けを業務として行っている。",TRUE,"はい、機構は、良質なファミリー向け賃貸住宅やサービス付き高齢者向け住宅などの建設・改良資金について、賃貸住宅融資を行っています。"
104-23-50,4,"住宅金融支援機構は、証券化支援事業（買取型）において、債務者が借り入れる住宅ローンの対象となる住宅に、床面積による制限を設けていない。",FALSE,"フラット35の対象となる住宅には、床面積の要件があります。一戸建ての場合は70㎡以上、マンションの場合は30㎡以上と定められています。"
